-6.9,70.71
-6.89,71.165
-7.27,74.27
-6.93,72.165
-7.81,75.135
-8.28,77.67
-8.47,76.825
-8.26,75.69
-8.86,77.01
-8.86,77.065
-8.69,75.905
-8.21,76.645
-7.59,77.9
-6.97,75.74
-7.38,76.265
-7.46,73.68
-7.51,72.925
-7.72,73.24
-8.35,72.43
-9.19,73.635
-9.69,73.53
-9.25,73.495
-8.46,72.255
-9.44,74.835
-9.62,74.905
-9.88,74.915
-10.24,75.035
-10.61,75.035
-10.51,75.545
-9.74,73.65
-9.45,73.19
-10.42,73.755
-10.21,74.875
-10.47,76.47
-9.04,75.95
-8.65,74.56
-8.33,76.425
-8.0,79.035
-7.56,78.8
-7.58,80.225
-7.21,78.59
-7.87,78.43
-8.12,80.29
-6.92,78.24
-7.4,78.755
-6.49,78.08
-5.99,77.3
-5.75,77.215
-5.73,77.305
-5.42,74.305
-5.15,74.55
-5.21,73.56
-5.24,73.075
-5.54,74.37
-5.52,75.105
-5.28,74.445
-5.11,74.81
-4.84,73.995
-5.06,75.255
-5.09,74.295
-4.59,73.895
-4.59,75.03
-4.37,73.415
-4.47,71.85
-4.42,71.9
-4.5,72.705
-4.55,71.46
-4.81,72.545
-4.71,70.265
-4.4,67.86
-4.33,66.48
-4.12,67.165
-4.1,66.505
-4.06,67.04
-3.68,67.315
-4.01,68.145
-3.89,68.61
-3.82,68.655
-3.82,68.95
-3.88,68.235
-3.75,68.315
-3.55,66.13
-3.7,65.015
-3.57,64.62
-3.6,63.68
-3.65,63.46
-3.71,64.09
-3.51,64.43
-3.42,65.315
-3.4,64.02
-3.35,65.25
-3.33,65.615
-3.3,65.85
-3.23,64.195
-3.17,64.06
-3.41,65.73
-3.45,67.175
-3.37,67.64
-3.36,66.375
-3.36,65.86
-3.42,64.76
-3.32,64.33
-3.24,64.915
-3.34,64.145
-3.37,63.02
-3.57,62.47
-3.55,61.52
-3.56,62.425
-3.66,62.98
-3.76,64.145
-3.82,65.655
-3.58,66.735
-3.67,67.855
-3.72,67.59
-3.93,68.49
-3.9,68.09
-3.88,67.985
-3.77,68.59
-3.85,70.025
-4.19,70.58
-4.42,69.905
-4.82,69.99
-4.77,69.53
-4.79,68.56
-4.81,69.525
-4.91,69.355
-5.02,69.665
-4.96,70.495
-4.94,69.925
-4.93,70.71
-5.14,69.94
-5.15,69.115
-5.22,68.345
-5.35,68.165
-5.29,68.72
-5.38,68.065
-5.31,66.6
-5.51,66.535
-5.65,66.14
-5.59,66.075
-5.44,64.29
-5.3,64.545
-5.29,64.415
-5.13,63.41
-5.12,63.815
-4.96,63.735
-5.1,63.645
-4.92,63.275
-5.33,64.69
-5.29,65.165
-5.12,63.955
-4.79,62.56
-4.7,62.125
-4.71,63.34
-4.77,63.41
-4.86,64.515
-4.77,63.22
-4.7,63.265
-4.7,63.665
-4.69,63.205
-4.21,63.435
-4.42,62.92
-4.58,62.58
-4.86,62.04
-5.09,61.375
-5.21,61.91
-5.48,61.135
-5.55,61.26
-5.37,60.98
-5.63,63.045
-5.75,64.215
-5.64,64.465
-5.46,64.04
-5.46,64.045
-5.49,64.07
-5.13,61.315
-5.0,60.475
-5.31,60.88
-5.66,60.93
-5.34,60.405
-5.38,60.335
-5.17,58.805
-5.01,58.305
-4.66,57.79
-4.77,57.68
-4.91,57.595
-4.63,57.505
-4.61,57.68
-4.65,57.335
-4.56,57.455
-4.4,56.53
-4.37,55.345
-4.29,55.78
-4.51,56.475
-4.64,55.365
-4.57,55.185
-4.58,57.185
-4.24,56.175
-4.3,56.325
-4.29,55.815
-4.48,57.17
-4.61,58.425
-4.58,58.785
-4.86,59.17
-4.9,59.27
-4.49,57.66
-4.25,57.23
-4.14,57.035
-4.0,56.075
-4.1,55.365
-4.12,56.595
-4.09,56.735
-4.35,55.86
-4.37,55.03
-4.15,53.97
-4.1,54.43
-3.73,53.965
-3.7,54.695
-3.6,53.835
-3.66,52.66
-3.89,53.015
-3.98,52.735
-4.05,51.865
-4.3,51.75
-3.52,52.075
-3.6,51.91
-3.3,52.075
-3.32,51.89
-3.09,51.605
-3.35,50.915
-2.96,50.13
-2.77,50.32
-2.64,49.765
-2.65,51.19
-2.77,51.485
-2.75,52.385
-2.74,51.97
-2.74,52.145
-2.71,51.455
-2.75,52.46
-2.67,52.905
-2.64,52.17
-2.62,50.915
-2.65,51.785
-2.51,51.705
-2.47,50.74
-2.47,50.09
-2.53,49.355
-2.61,47.965
-2.71,47.91
-2.72,48.68
-2.6,48.605
-2.59,47.79
-2.57,48.005
-2.57,48.03
-2.55,47.895
-2.61,47.005
-2.72,46.525
-2.7,46.78
-2.72,46.525
-2.75,48.6
-2.8,47.625
-2.72,49.285
-2.76,48.95
-2.74,47.39
-2.79,47.075
-2.75,46.465
-2.74,46.175
-2.62,44.62
-2.67,44.465
-2.67,44.65
-2.69,44.6
-2.74,44.28
-2.71,46.145
-2.66,46.015
-2.54,45.805
-2.42,45.62
-2.5,46.795
-2.47,47.425
-2.51,46.985
-2.46,46.585
-2.48,47.215
-2.29,48.235
-2.43,48.045
-2.42,48.85
-2.49,50.06
-2.54,49.26
-2.61,50.615
-2.75,51.21
-2.9,52.555
-2.9,53.525
-2.83,53.425
-2.84,53.385
-2.81,52.79
-2.72,51.82
-2.7,51.585
-2.67,51.17
-2.55,51.39
-2.6,49.47
-2.55,49.73
-2.54,48.79
-2.67,47.405
-2.62,47.065
-2.64,47.735
-2.58,47.47
-2.56,48.865
-2.59,49.69
-2.71,50.39
-2.64,49.485
-2.68,51.005
-2.76,50.415
-2.73,50.155
-2.67,50.455
-2.46,51.39
-2.41,52.905
-2.51,53.5
-2.6,54.935
-2.58,54.845
-2.57,54.665
-2.62,54.975
-2.62,54.12
-2.65,53.63
-2.65,53.475
-2.51,53.205
-2.39,52.075
-2.45,51.915
-2.39,52.235
-2.52,51.4
-2.58,50.785
-2.57,50.045
-2.35,49.95
-2.3,49.925
-2.31,49.59
-2.32,50.18
-2.24,50.86
-2.15,50.71
-2.11,50.48
-2.15,50.46
-2.17,49.205
-2.17,50.15
-2.1,50.675
-2.1,50.76
-2.09,53.795
-2.04,54.875
-2.05,54.59
-1.99,54.07
-1.96,54.055
-2.06,55.265
-2.14,54.31
-2.11,55.27
-2.06,55.28
-2.16,56.11
-1.97,55.05
-1.95,56.3
-2.02,55.13
-2.01,54.44
-2.07,54.34
-2.23,54.68
-2.2,55.24
-2.11,54.425
-2.29,55.625
-2.16,54.34
-2.16,54.39
-2.07,54.045
-2.02,55.13
-2.13,56.165
-2.13,56.17
-2.1,55.8
-1.75,55.745
-1.68,54.85
-1.57,54.88
-1.81,55.885
-1.62,54.85
-1.72,55.04
-1.7,54.83
-2.12,54.715
-2.04,53.305
-1.98,54.2
-2.05,54.77
-1.96,54.34
-1.85,54.5
-1.78,54.92
-1.84,53.815
-1.8,53.21
-1.97,54.22
-2.04,55.83
-2.12,54.845
-2.17,54.48
-2.14,54.855
-2.21,54.94
-2.24,55.265
-2.16,55.405
-2.12,53.64
-2.13,54.19
-2.05,54.125
-1.97,55.055
-1.9,54.11
-1.99,53.93
-1.84,52.185
-1.9,53.645
-1.75,54.08
-1.99,54.275
-1.85,52.44
-1.89,51.95
-1.89,51.905
-1.92,52.38
-1.77,53.445
-1.61,52.52
-1.53,52.435
-1.65,49.08
-1.61,45.785
-1.56,47.59
-1.42,46.36
-1.5,47.675
-1.53,47.53
-1.56,47.075
-1.48,47.07
-1.48,44.44
-1.45,44.635
-1.41,45.11
-1.36,44.405
-1.51,41.91
-1.47,42.46
-1.5,43.845
-1.49,43.76
-1.75,43.74
-1.85,43.14
-1.95,43.11
-1.83,43.95
-1.65,44.18
-1.84,45.925
-1.64,46.615
-1.71,48.92
-1.73,49.18
-1.69,48.905
-1.67,49.075
-1.83,49.56
-1.84,50.235
-1.63,50.065
-1.75,51.615
-1.81,50.085
-1.8,49.985
-1.77,49.785
-1.76,49.78
-1.72,49.79
-1.77,50.455
-1.84,51.37
-1.74,50.295
-1.82,50.225
-1.79,49.755
-1.78,49.04
-1.68,48.17
-1.63,48.115
-1.69,48.355
-1.62,45.2
-1.62,44.885
-1.65,46.61
-1.73,46.86
-1.49,47.285
-1.68,46.545
-1.85,45.64
-2.05,46.565
-1.97,45.805
-1.86,46.295
-1.6,45.935
-1.58,46.57
-1.56,47.91
-1.48,48.295
-1.6,49.32
-1.56,46.8
-1.59,46.205
-1.53,46.785
-1.53,45.84
-1.44,44.905
-1.61,46.27
-1.67,47.68
-1.65,49.54
-1.79,49.125
-1.65,48.11
-1.61,49.24
-1.49,48.55
-1.47,49.7
-1.52,49.77
-1.62,48.675
-1.39,48.285
-1.4,47.24
-1.25,45.485
-1.24,44.36
-1.19,42.69
-1.19,43.655
-1.21,43.63
-1.17,42.01
-1.04,41.69
-1.09,40.715
-1.06,40.295
-0.99,40.26
-1.21,41.62
-1.36,41.89
-1.38,42.985
-1.37,43.63
-1.24,43.765
-1.13,44.14
-1.16,45.585
-1.08,45.98
-1.06,45.75
-0.92,45.71
-0.97,46.55
-1.0,46.11
-0.91,44.78
-1.03,46.09
-0.99,44.735
-0.97,44.615
-0.87,45.86
-0.86,45.455
-0.78,45.81
-0.83,48.01
-0.79,48.06
-0.75,48.44
-0.81,48.885
-0.81,46.58
-0.77,45.87
-0.8,47.48
-0.91,48.89
-0.91,48.465
-0.83,48.32
-0.75,48.8
-0.69,46.72
-0.65,45.94
-0.75,47.62
-0.78,47.94
-0.8,49.16
-0.76,49.615
-0.73,50.625
-0.62,50.715
-0.56,49.685
-0.44,49.01
-0.46,48.165
-0.51,48.395
-0.4,48.145
-0.46,49.25
-0.41,49.075
-0.52,49.51
-0.55,48.77
-0.56,48.48
-0.58,47.91
-0.61,48.545
-0.57,47.49
-0.62,49.25
-0.62,48.955
-0.85,48.6
-0.75,47.435
-0.59,46.525
-0.63,46.06
-0.49,44.02
-0.26,42.42
-0.54,44.62
-0.44,44.365
-0.61,43.055
-0.72,43.17
-0.86,45.475
-0.87,45.61
-0.91,44.1
-0.89,43.635
-0.83,43.21
-0.73,43.815
-0.76,43.19
-0.78,42.82
-0.62,42.455
-0.59,41.605
-0.37,41.49
-0.35,42.815
-0.32,42.755
-0.3,42.93
-0.16,41.4
-0.13,40.515
0.06,37.075
-0.06,37.485
0.04,36.06
0.04,36.18
0.0,36.495
-0.14,38.7
-0.19,38.7
-0.18,37.51
-0.17,38.52
-0.16,39.255
-0.03,40.16
0.11,40.235
0.05,40.24
0.05,40.035
-0.28,38.705
-0.41,37.42
-0.47,37.89
-0.49,39.18
-0.48,38.585
-0.65,39.905
-0.7,39.115
-0.5,39.02
-0.36,37.27
-0.24,35.895
-0.42,36.4
-0.37,35.555
-0.71,35.79
-0.64,36.125
-0.58,33.37
-0.58,32.31
-0.18,32.385
-0.22,34.35
-0.18,32.14
-0.24,33.57
-0.34,33.715
-0.14,31.375
0.01,32.68
0.02,31.575
0.19,28.66
0.33,29.49
0.34,30.27
0.07,32.0
0.17,32.635
0.01,33.005
-0.23,32.525
-0.08,31.34
-0.18,32.74
-0.22,33.11
-0.22,33.065
0.17,31.515
0.57,30.99
0.54,29.83
0.87,30.21
1.16,27.625
1.01,25.985
1.15,28.01
1.47,27.23
1.02,28.07
1.1,28.835
0.73,28.885
0.32,29.25
0.27,30.05
0.29,31.695
0.09,33.655
0.28,33.82
0.03,35.525
-0.01,36.53
0.21,35.74
0.2,36.09
0.1,37.135
-0.17,37.075
-0.03,36.445
-0.31,35.635
-0.5,35.76
-0.62,37.28
-0.99,36.65
-0.71,36.935
-0.74,38.02
-0.83,36.8
-1.22,37.125
-1.55,38.61
-1.52,39.105
-1.65,39.62
-1.76,39.76
-1.95,41.785
-1.83,41.885
-1.91,41.71
-2.25,43.245
-2.38,44.02
-2.47,43.845
-2.37,43.985
-2.55,43.955
-2.61,44.63
-2.72,44.005
-2.52,42.67
-2.55,42.18
-2.17,41.675
-2.23,41.545
-2.42,40.385
-2.82,42.27
-2.84,43.155
-2.79,44.69
-2.95,45.995
-3.22,45.49
-3.11,46.1
-2.86,47.035
-2.79,47.26
-3.01,47.98
-3.31,47.305
-3.07,48.16
-2.96,48.45
-3.27,48.165
-3.68,45.93
-3.46,46.955
-3.11,46.65
-2.79,46.585
-2.69,46.975
-2.44,47.185
-2.47,47.33
-2.62,49.125
-2.89,48.035
-2.84,48.305
-2.61,49.32
-3.2,51.08
-2.85,51.87
-3.35,51.91
-3.52,51.45
-3.34,51.24
-3.21,49.32
-3.32,46.505
-3.33,47.785
-3.49,47.285
-3.39,47.585
-3.32,46.475
-3.12,47.235
-3.55,47.14
-3.4,48.25
-2.84,46.79
-2.58,47.09
-2.86,46.915
-2.39,48.08
-3.11,48.795
-3.04,45.94
-3.94,46.035
-4.18,47.045
-3.9,47.625
-4.07,47.99
-4.05,49.01
-4.18,46.605
-4.46,48.695
-4.61,50.43
-4.85,47.385
-4.84,48.97
-5.01,48.27
-4.7,44.735
-4.44,42.055
-4.62,42.03
-5.01,41.855
-5.26,44.06
-5.62,45.74
-5.81,46.125
-5.79,47.275
-5.86,47.845
-6.09,47.79
-6.12,48.015
-5.84,48.24
-5.38,47.525
-5.26,48.475
-5.05,47.685
-5.12,47.83
-4.93,49.32
-4.76,48.86
-4.75,49.145
-5.28,52.53
-5.26,53.715
-5.25,54.38
-5.77,54.425
-6.1,54.13
-6.19,54.575
-6.79,55.965
-6.26,56.545
-5.88,56.05
-5.97,56.41
-5.97,56.475
-5.7,57.355
-5.29,57.59
-5.23,57.345
-5.5,57.56
-5.82,57.455
-5.76,58.025
-5.32,55.705
-5.05,54.73
-4.92,57.075
-5.41,59.105
-5.62,61.51
-5.36,61.67
-4.78,61.05
-4.32,59.825
-4.5,60.74
-4.11,60.595
-4.13,61.775
-4.24,61.675
-4.0,60.205
-4.01,60.47
-4.46,61.96
-4.5,61.35
-4.35,61.465
-4.93,61.59
-5.26,63.05
-5.3,63.475
-5.45,63.87
-5.46,63.33
-5.0,61.155
-4.96,60.18
-5.25,60.355
-5.26,62.525
-5.65,63.55
-6.03,62.89
-5.93,63.49
-5.67,60.725
-5.64,61.755
-6.08,62.055
-6.22,64.29
-6.32,65.65
-6.28,63.59
-6.43,63.525
-6.35,65.22
-6.3,65.17
-6.33,65.66
-6.16,66.65
-5.83,65.315
-5.73,62.955
-6.24,64.025
-6.63,64.84
-7.0,66.62
-7.08,66.115
-6.72,64.39
-6.89,64.42
-6.7,64.05
-6.96,62.8
-6.71,62.98
-6.83,62.865
-6.14,62.975
-5.4,60.755
-5.02,60.64
-5.32,61.16
-5.95,61.775
-5.67,60.46
-4.76,58.86
-4.88,57.54
-5.13,57.13
-5.23,57.045
-5.15,56.06
-5.17,56.435
-5.14,57.555
-5.77,54.18
-6.2,55.57
-6.36,53.985
-6.12,54.355
-6.54,56.625
-6.72,57.16
-6.62,54.255
-7.06,53.8
-7.42,53.87
-6.88,53.875
-7.55,52.935
-7.89,52.65
-6.81,51.64
-6.45,52.045
-6.92,54.405
-6.86,56.565
-6.79,56.505
-6.21,55.83
-7.03,58.465
-7.48,59.435
-7.38,60.315
-7.75,59.155
-8.64,61.38
-7.94,61.075
-9.7,61.99
-9.37,61.36
-8.29,59.645
-8.36,60.075
-8.25,59.865
-7.72,60.7
-7.29,58.59
-7.16,60.66
-7.5,60.465
-7.08,61.2
-6.57,60.105
-6.22,56.315
-5.93,54.0
-6.35,55.835
-5.75,57.16
-6.02,56.705
-5.41,55.99
-5.66,54.895
-5.47,54.81
-5.21,52.265
-4.63,47.855
-5.23,47.06
-4.72,47.64
-3.91,46.855
-3.88,46.3
-3.79,46.97
-3.14,46.6
-2.37,46.885
-2.71,46.865
-2.51,47.005
-2.86,47.225
-2.87,47.65
-2.43,45.73
-2.53,45.22
-2.98,46.805
-3.67,47.655
-3.98,49.29
-4.04,49.07
-4.87,50.075
-4.28,51.3
-5.01,54.98
-4.24,54.975
-4.87,55.83
-5.45,57.68
-5.36,58.57
-5.47,58.995
-5.72,58.52
-5.37,59.19
-5.18,58.9
-4.69,59.955
-4.6,60.41
-5.5,61.0
-4.99,61.625
-4.59,63.625
-4.42,63.17
-4.37,66.1
-4.65,65.7
-4.72,67.965
-4.37,68.55
-4.68,70.175
-4.82,71.175
-4.78,70.945
-4.93,71.67
-4.61,70.69
-5.23,77.48
-5.18,77.55
-4.82,79.34
-5.01,78.985
-4.94,77.335
-5.17,77.325
-5.15,77.405
-4.77,76.955
-5.39,76.75
-5.66,77.8
-5.83,80.355
-6.42,80.24
-7.18,82.555
-6.7,83.225
-6.88,82.08
-7.23,83.0
-7.68,82.3
-7.3,84.835
-6.73,84.285
-6.9,85.71
-6.87,86.805
-6.72,85.69
-6.9,85.245
-6.67,85.93
-6.45,85.955
-6.22,86.535
-5.73,85.36
-6.06,84.465
-5.72,85.085
-5.81,83.415
-6.71,84.235
-5.97,86.465
-7.05,87.835
-7.39,88.805
-7.38,90.5
-6.9,90.27
-6.41,90.64
-6.51,90.63
-6.63,90.63
-7.06,91.165
-7.1,94.605
-6.06,94.8
-6.39,95.8
-6.79,95.25
-6.68,95.465
-7.5,94.585
-7.91,95.065
-8.48,95.315
-8.78,96.645
-7.85,96.745
-8.13,97.73
-8.33,97.495
-9.08,96.36
-8.84,96.29
-9.58,96.435
-10.2,96.45
-10.19,98.43
-10.42,98.38
-10.31,99.605
-10.5,101.195
-10.42,100.925
-10.49,100.145
-10.39,101.43
-10.17,101.315
-10.66,101.01
-11.2,100.835
-11.21,101.22
-11.44,100.635
-10.58,100.63
-10.89,100.165
-10.51,99.69
-10.25,98.615
-10.46,100.775
-9.9,100.445
-9.95,101.855
-10.03,101.725
-10.23,103.535
-10.59,103.315
-10.8,103.46
-10.39,103.565
-10.05,102.795
-10.54,103.52
-11.04,103.04
-9.6,104.425
-9.45,106.1
-9.47,106.54
-8.77,106.24
-8.68,106.52
-7.77,105.88
-7.69,106.75
-7.75,106.085
-7.97,105.25
-8.02,106.34
-7.83,105.915
-8.61,105.415
-9.08,103.105
-9.15,104.69
-8.54,105.3
-8.4,105.885
-8.28,107.065
-7.93,107.71
-8.38,108.94
-8.4,109.035
-8.51,109.04
-8.32,109.925
-8.56,110.46
-8.02,111.02
-8.3,112.085
-8.76,112.41
-8.29,112.755
-9.16,113.74
-8.81,113.135
-8.99,114.52
-9.19,115.315
-8.96,114.26
-7.99,113.935
-7.55,113.25
-7.31,112.845
-6.95,112.16
-6.42,109.77
-6.2,109.075
-6.61,110.255
-6.7,108.81
-6.6,108.335
-6.61,109.185
-6.8,108.785
-7.3,109.09
-6.96,109.095
-7.22,110.15
-6.7,109.405
-6.61,110.095
-6.69,110.76
-7.12,111.3
-7.12,111.21
-7.7,110.36
-7.91,110.66
-9.38,111.24
-8.22,109.81
-7.89,109.86
-8.0,108.885
-8.32,108.115
-8.17,108.28
-8.46,108.375
-8.2,108.28
-8.35,108.45
-9.43,109.645
-8.82,108.305
-8.57,108.475
-7.86,110.0
-8.64,109.28
-9.05,109.41
-8.5,109.785
-7.86,108.455
-7.98,108.475
-7.36,108.92
-7.88,109.855
-7.31,109.025
-6.6,107.7
-6.49,107.515
-6.8,107.005
-7.21,107.415
-6.94,105.845
-7.06,104.99
-7.33,106.59
-7.42,104.855
-7.02,103.225
-8.18,105.735
-7.6,106.025
-7.72,106.695
-7.63,106.595
-8.23,106.005
-8.55,107.02
-8.52,106.655
-8.5,107.285
-8.82,105.715
-8.79,106.05
-9.21,106.85
-10.16,107.14
-10.48,108.145
-9.91,107.115
-10.2,107.965
